area_id,total_poi_count,active_poi_count,competitor_count,complementary_count,commercial_other_count,unique_category_count,mean_data_quality_score,competitor_density_proxy,complementarity_ratio,commercial_activity_proxy,saturation_proxy,recent_refresh_share,station_entrance_count,pt_facility_count,bus_shelter_count,transit_access_raw,transit_access_score,sa2_code_2021,sa2_name_2021,market_fit_score,seifa_irsad_decile,sa2_population,sal_name_2021,sal_code_2021,rent_stress_share,rent_affordability_score,commercial_activity_log,diversity_log,competition_log,saturation_log,n_complementarity,n_activity,n_diversity,n_competition,n_saturation,n_quality,n_transit,n_market_fit,n_rent_affordability,score_complementarity,score_activity,score_diversity,score_competition,score_saturation,score_quality,score_transit_access,score_market_fit,score_rent_affordability,opportunity_score,reasons_top3
88be635633fffff,3678,3678,357,1177,551,3808,1.0,0.09703723837999456,0.31992389236205493,3678,0.06599270737340213,,0,1,0,0.6931471805599453,0.07834324766625216,206041505,Melbourne CBD - West,0.667255669391044,8,15648,Melbourne,21640,0.39281632653061227,0.6071836734693877,8.210396255104774,8.245121966478605,0.09261312636872521,0.06390648460712106,0.37324454108906413,0.8752891412649441,0.8816086430916826,0.18130086287752728,0.12510430494065553,0.0,1.0,0.7256719706548818,0.7359349748504195,0.33592008698015774,0.9628180553914385,0.5289651858550095,-0.19943094916528004,-0.10008344395252443,0.0,0.6,0.3628359853274409,0.36796748742520974,2.858992407861452,High commercial activity; Strong transit access; High category diversity
88be635449fffff,1658,1658,111,620,355,1826,1.0,0.06690777576853527,0.37371910789632307,1658,0.041903061496991044,,0,0,0,,0.0,206071142,Fitzroy,0.7072464602279267,8,10431,Fitzroy (Vic.),20924,0.24170085788884743,0.7582991421111526,7.413970290190444,7.510430556378006,0.06476453537743034,0.04104890781059847,0.4360056258790436,0.7825553510182536,0.8030518552378174,0.12678403816152142,0.08035796542070683,0.0,0.0,0.7691638394030822,0.9190939817106286,0.3924050632911393,0.860810886120079,0.48183111314269045,-0.13946244197767357,-0.06428637233656546,0.0,0.0,0.3845819197015411,0.4595469908553143,2.375427158796525,High commercial activity; High category diversity; Lower rental stress (proxy)
88be635629fffff,1237,1237,95,399,260,1294,1.0,0.07673667205169628,0.3222940226171244,1237,0.052004901333904015,,0,0,0,,0.0,206071517,Richmond (South) - Cremorne,0.8752906642108897,10,17671,Richmond (Vic.),22170,0.17494929006085191,0.8250507099391481,7.121252453244542,7.166265974133638,0.07393486693416725,0.05069777336731112,0.37600969305331183,0.7484720392119563,0.7662520999902598,0.14473601850489165,0.09924673119086874,0.0,0.0,0.9519198267336029,1.0,0.33840872374798064,0.823319243133152,0.45975125999415584,-0.15920962035538083,-0.079397384952695,0.0,0.0,0.47595991336680143,0.5,2.3588321349340142,High commercial activity; Lower rental stress (proxy); Strong market fit
88be6352a9fffff,932,932,69,488,111,1029,1.0,0.07395498392282958,0.5230439442658092,932,0.03527327743371828,,0,0,0,,0.0,207021157,Doncaster,0.7461781973063197,8,24814,Doncaster,20771,0.3800332778702163,0.6199667221297838,6.838405200847344,6.937314081223682,0.07134808079746628,0.034665428033761735,0.6102179349767775,0.7155380328746869,0.7417714472525266,0.1396720866730657,0.06786156845108063,0.0,0.0,0.8115039373036043,0.7514286269452572,0.5491961414790997,0.7870918361621556,0.445062868351516,-0.15363929534037227,-0.054289254760864505,0.0,0.0,0.40575196865180213,0.3757143134726286,2.354888578015965,High commercial activity; Strong complements; High category diversity
88be635647fffff,1512,1512,114,565,281,1661,1.0,0.07534699272967614,0.3734302709847984,1512,0.04721014481674354,,0,0,0,,0.0,206061516,South Yarra - South,0.7569471624266144,9,9939,South Yarra,22314,0.2556189198255619,0.7443810801744382,7.321849713788356,7.415776975415394,0.07264339343068188,0.04612962313036422,0.43566864948226486,0.7718290681171248,0.792931032839376,0.14220781035831484,0.09030405090151902,0.0,0.0,0.8232156941297244,0.9022246405064487,0.3921017845340384,0.8490119749288374,0.4757586197036256,-0.15642859139414633,-0.07224324072121523,0.0,0.0,0.4116078470648622,0.45111232025322434,2.3509207143692263,High commercial activity; High category diversity; Lower rental stress (proxy)
88be63560dfffff,1883,1883,160,621,264,1964,1.0,0.08492569002123142,0.32961783439490444,1883,0.05693266799194017,,0,0,0,,0.0,206061515,South Yarra - North,0.8201795786807873,10,11192,South Yarra,22314,0.2586333578251286,0.7413666421748715,7.5411524551363085,7.583247524303362,0.08151149618728668,0.055371003810796265,0.38455414012738853,0.7973641150801817,0.810837800497053,0.15956814301200192,0.10839511808859796,0.0,0.0,0.8919839252851258,0.8985710008413316,0.3460987261146497,0.8771005265881999,0.4865026802982318,-0.17552495731320214,-0.08671609447087837,0.0,0.0,0.4459919626425629,0.4492855004206658,2.34273834428023,High commercial activity; High category diversity; Lower rental stress (proxy)
88be635617fffff,809,809,31,268,63,798,1.0,0.03827160493827161,0.3308641975308642,809,0.025608901082152115,,0,0,0,,0.0,206051511,Port Melbourne Industrial,0.841078623230114,10,1907,South Melbourne,22310,0.24364406779661016,0.7563559322033898,6.697034247666484,6.683360945766275,0.03755741230646361,0.025286486048861488,0.38600823045267496,0.6990771628167164,0.7146175397579232,0.0735229607895877,0.04950120916496005,0.0,0.0,0.914712620654256,0.9167387205317054,0.3474074074074075,0.7689848790983881,0.4287705238547539,-0.08087525686854648,-0.039600967331968044,0.0,0.0,0.457356310327128,0.4583693602658527,2.3404122567530155,High commercial activity; Lower rental stress (proxy); Strong market fit
88be635603fffff,1649,1649,88,488,100,1541,1.0,0.05333333333333334,0.2957575757575758,1649,0.03755959595959596,,0,0,0,,0.0,206051512,South Melbourne,0.7653505237711522,9,11693,South Melbourne,22310,0.2680614579928081,0.7319385420071919,7.408530566894626,7.340835554123275,0.051959738930711055,0.03687141336176138,0.3450505050505051,0.7819219636334404,0.7849179306675321,0.10171717414573907,0.0721800388358204,0.0,0.0,0.8323547454210848,0.8871437030351459,0.3105454545454546,0.8601141599967844,0.47095075840051925,-0.11188889156031298,-0.057744031068656325,0.0,0.0,0.4161773727105424,0.44357185151757295,2.3317266745419043,High commercial activity; High category diversity; Lower rental stress (proxy)
88be63cdbdfffff,944,944,71,360,113,996,1.0,0.07513227513227513,0.38095238095238093,944,0.04651045603426556,,0,0,0,,0.0,207011152,Hawthorn East,0.8522792678715321,10,15684,Hawthorn East,21153,0.2630402384500745,0.7369597615499255,6.851184927493743,6.904750769961838,0.07244370064468444,0.04546125428665079,0.4444444444444445,0.7170260713646985,0.7382896192367808,0.1418168887273183,0.08899564190123048,0.0,0.0,0.9268938492932883,0.8932296556708377,0.4,0.7887286785011685,0.44297377154206846,-0.15599857760005012,-0.07119651352098438,0.0,0.0,0.46344692464664416,0.44661482783541884,2.3145691114042655,High commercial activity; Strong market fit; Lower rental stress (proxy)
88be635545fffff,565,565,44,311,66,642,1.0,0.07773851590106007,0.549469964664311,565,0.03502353631584862,,0,0,0,,0.0,209021428,Preston - East,0.6853516749165419,7,20711,Preston (Vic.),22121,0.29168900804289544,0.7083109919571046,6.338594078203183,6.466144724237619,0.074864878964174,0.034424166860559484,0.6410482921083629,0.6573413117077267,0.6913917222263036,0.14655662418075885,0.06738927191391089,0.0,0.0,0.7453522290521677,0.8585060086904794,0.5769434628975266,0.7230754428784995,0.41483503333578214,-0.16121228659883474,-0.053911417531128714,0.0,0.0,0.37267611452608385,0.4292530043452397,2.3016593538531684,High commercial activity; Strong complements; Lower rental stress (proxy)
88be63521dfffff,354,354,14,177,35,370,1.0,0.03943661971830986,0.49859154929577465,354,0.01977385439396945,,0,0,0,,0.0,211041271,Nunawading,0.7514389317370783,8,12413,Nunawading,21985,0.2748671222475323,0.7251328777524677,5.872117789475416,5.916202062607435,0.038678854565111394,0.019580891336117307,0.5816901408450704,0.6030260128354848,0.6325891713763394,0.0757183131886708,0.03833185029317816,0.0,0.0,0.8172252337969628,0.878894920054005,0.5235211267605634,0.6633286141190334,0.37955350282580363,-0.08329014450753788,-0.030665480234542533,0.0,0.0,0.4086126168984814,0.4394474600270025,2.300507695888804,High commercial activity; Strong complements; Lower rental stress (proxy)
88be63ceebfffff,658,658,53,340,76,724,1.0,0.08042488619119878,0.5159332321699545,658,0.03893101471167285,,0,0,0,,0.0,208031188,Highett (East) - Cheltenham,0.7463796477495107,8,24085,Cheltenham (Vic.),20539,0.3176077265973254,0.6823922734026746,6.490723534502507,6.586171654854675,0.07735437690946854,0.03819231406261781,0.6019221041982803,0.6750548741884804,0.7042255868878539,0.1514301031713801,0.07476585411093967,0.0,0.0,0.81172302414963,0.8270913110940837,0.5417298937784523,0.7425603616073285,0.4225353521327123,-0.1665731134885181,-0.059812683288751736,0.0,0.0,0.405861512074815,0.41354565554704187,2.29984697836308,High commercial activity; Strong complements; High category diversity
88be635627fffff,1166,1166,66,418,90,1173,1.0,0.056555269922879174,0.3581833761782348,1166,0.03629811240123093,,0,0,0,,0.0,206071141,Collingwood,0.6700759755957176,7,9179,Collingwood (Vic.),20616,0.23492723492723494,0.7650727650727651,7.062191632286556,7.068172000388042,0.055013870877788314,0.03565485572729727,0.417880605541274,0.7415951491759761,0.7557634140204317,0.10769598923445975,0.06979848713233455,0.0,0.0,0.7287391864992425,0.9273039291478136,0.3760925449871466,0.8157546640935738,0.453458048412259,-0.11846558815790573,-0.05583878970586764,0.0,0.0,0.36436959324962126,0.4636519645739068,2.2990224374527344,High commercial activity; Lower rental stress (proxy); High category diversity
88be63cd9bfffff,790,790,63,327,109,870,1.0,0.07964601769911504,0.4134007585335019,790,0.046720293568128166,,0,0,0,,0.0,206061135,Armadale,0.8381950040290087,10,9336,Armadale (Vic.),20066,0.2898550724637681,0.7101449275362319,6.673297967767654,6.769641976852503,0.07663322602091599,0.04566174583265485,0.48230088495575224,0.6963133714558815,0.7238431282998192,0.1500183672384095,0.08938812719694834,0.0,0.0,0.9115765489440012,0.8607288242787027,0.43407079646017704,0.7659447086014697,0.43430587697989154,-0.16502020396225045,-0.07151050175755867,0.0,0.0,0.4557882744720006,0.43036441213935134,2.283943362933081,High commercial activity; Strong market fit; High category diversity
88be63cf33fffff,363,363,10,152,10,339,1.0,0.027472527472527472,0.4175824175824176,363,0.016000483033450065,,0,0,0,,0.0,212051324,Mount Waverley - South,0.8113502935420743,9,19265,Mount Waverley,21816,0.2642424242424242,0.7357575757575758,5.8971538676367405,5.8289456176102075,0.027101929777791273,0.015873824582801215,0.4871794871794872,0.6059411493617805,0.6232592868230531,0.053055149383435536,0.031074840110356366,0.0,0.0,0.8823816618050252,0.8917725503343205,0.4384615384615385,0.6665352642979585,0.37395557209383185,-0.058360664321779096,-0.024859872088285093,0.0,0.0,0.4411908309025126,0.44588627516716023,2.2828089445129374,High commercial activity; Lower rental stress (proxy); Strong market fit
88be63cdb7fffff,1316,1316,126,472,301,1442,1.0,0.09567198177676538,0.3583902809415338,1316,0.06138407334955713,,0,0,0,,0.0,207011519,Hawthorn - North,0.8477667779440542,10,9890,Hawthorn (Vic.),21152,0.2799305957200694,0.7200694042799306,7.183111701743281,7.274479558773871,0.09136785703058983,0.059573785975501205,0.41812199443178943,0.7556747709507652,0.7778228240992093,0.17886310470683334,0.11662254829016168,0.0,0.0,0.9219863039423112,0.8727577536816368,0.3763097949886105,0.8312422480458418,0.4666936944595256,-0.19674941517751668,-0.09329803863212935,0.0,0.0,0.4609931519711556,0.4363788768408184,2.281570312496306,High commercial activity; High category diversity; Strong market fit
88be63544dfffff,1261,1261,103,482,193,1402,1.0,0.08161648177496038,0.38193343898573695,1261,0.05044441821273304,,0,0,0,,0.0,206071141,Collingwood,0.6700759755957176,7,9179,Collingwood (Vic.),20616,0.23492723492723494,0.7650727650727651,7.140453043101158,7.246368080102461,0.07845666451790163,0.049213330062812796,0.4455890121500265,0.7507077064940592,0.7748170077307478,0.15358795813626344,0.09634076243081618,0.0,0.0,0.7287391864992425,0.9273039291478136,0.40103011093502383,0.8257784771434652,0.46489020463844866,-0.1689467539498898,-0.07707260994465295,0.0,0.0,0.36436959324962126,0.4636519645739068,2.273700986645923,High commercial activity; High category diversity; Lower rental stress (proxy)
88be63cee5fffff,568,568,14,215,21,562,1.0,0.02460456942003515,0.37785588752196836,568,0.015307588004731884,,0,0,0,,0.0,208031191,Moorabbin - Heatherton,0.7706918383791872,8,9116,Moorabbin,21746,0.33542976939203356,0.6645702306079664,6.343880434126331,6.333279628139691,0.024306752224161458,0.015191608954880358,0.4408318687756298,0.6579568413902619,0.6771851383138563,0.0475832673485784,0.02973932443498496,0.0,0.0,0.8381636766528536,0.8054901627282788,0.39674868189806684,0.7237525255292881,0.40631108298831375,-0.05234159408343624,-0.02379145954798797,0.0,0.0,0.4190818383264268,0.4027450813641394,2.272506156474811,High commercial activity; Strong market fit; High category diversity
88be635667fffff,507,507,37,192,48,529,1.0,0.07283464566929133,0.3779527559055118,507,0.04530659061318122,,0,0,0,,0.0,206071517,Richmond (South) - Cremorne,0.8752906642108897,10,17671,Richmond (Vic.),22170,0.17494929006085191,0.8250507099391481,6.230481447578482,6.272877006546167,0.07030434708476217,0.04431023053347305,0.44094488188976383,0.6447529551585434,0.6707265954956001,0.1376288577038348,0.08674238031914307,0.0,0.0,0.9519198267336029,1.0,0.39685039370078745,0.7092282506743978,0.40243595729736004,-0.15139174347421827,-0.06939390425531446,0.0,0.0,0.47595991336680143,0.5,2.2636888673098143,High commercial activity; Lower rental stress (proxy); Strong market fit
88be63563bfffff,1933,1933,132,483,382,2015,1.0,0.06825232678386763,0.24974146845915202,1933,0.05120689046711061,,0,0,0,,0.0,206041508,Southbank (West) - South Wharf,0.773201335328652,10,6463,Southbank,22315,0.2877176015473888,0.7122823984526112,7.56734567601324,7.60887062919126,0.06602397366634422,0.04993892358508848,0.29136504653567735,0.8004139863270939,0.8135775478075058,0.12924953368547115,0.0977611953310422,0.0,0.0,0.8408928727919176,0.8633195388743388,0.26222854188210964,0.8804553849598034,0.4881465286845035,-0.14217448705401828,-0.07820895626483376,0.0,0.0,0.4204464363959588,0.4316597694371694,2.2625532180406926,High commercial activity; High category diversity; Lower rental stress (proxy)
88be6356e9fffff,332,332,12,136,12,310,1.0,0.036036036036036036,0.4084084084084084,332,0.021318615913210506,,0,0,0,,0.0,206051511,Port Melbourne Industrial,0.841078623230114,10,1907,Port Melbourne,22107,0.24364406779661016,0.7563559322033898,5.808142489980444,5.739792912179234,0.03540192705091593,0.021094553099762357,0.4764764764764765,0.5955768935630185,0.613726644858204,0.06930335011372406,0.041295017552654675,0.0,0.0,0.914712620654256,0.9167387205317054,0.4288288288288289,0.6551345829193204,0.36823598691492243,-0.07623368512509647,-0.033036014042123744,0.0,0.0,0.457356310327128,0.4583693602658527,2.258655370088832,High commercial activity; Lower rental stress (proxy); Strong market fit
88be635635fffff,4522,4522,384,1065,1165,4963,1.0,0.0848994030510723,0.23546318814945832,4522,0.06490871893668096,,0,0,0,,0.0,206041503,Melbourne CBD - East,0.682617704616093,9,9848,Melbourne,21640,0.391025641025641,0.608974358974359,8.416930769477844,8.509967146324497,0.08148726661206024,0.06288908556947403,0.27470705284103475,0.8993374887301533,0.9099271810808823,0.15952071082751632,0.123112629131313,0.0,0.0,0.7423789075703894,0.7381053693284794,0.24723634755693127,0.9892712376031687,0.5459563086485294,-0.17547278191026797,-0.09849010330505041,0.0,0.0,0.3711894537851947,0.3690526846642397,2.2487431470427452,High commercial activity; High category diversity; Strong market fit
88be63573dfffff,250,250,9,120,11,258,1.0,0.035856573705179286,0.47808764940239046,250,0.018713988666846558,,0,0,0,,0.0,206021110,Alphington - Fairfield,0.8142511799240243,9,8994,Fairfield (Vic.),20901,0.2945007235890014,0.7054992764109986,5.5254529391317835,5.556828061699537,0.03522869188374385,0.01854103640028009,0.5577689243027889,0.5626612495883136,0.5941631509255887,0.06896422231920403,0.03629621447645654,0.0,0.0,0.8855365123877962,0.8550980781084753,0.5019920318725101,0.6189273745471451,0.3564978905553532,-0.07586064455112444,-0.029036971581165236,0.0,0.0,0.4427682561938981,0.42754903905423763,2.2428369760908544,High commercial activity; Strong complements; Strong market fit
88be635489fffff,257,257,8,125,24,274,1.0,0.031007751937984496,0.4844961240310077,257,0.01598461630911604,,0,0,0,,0.0,213031349,Maribyrnong,0.7531368711868308,8,12573,Maribyrnong,21604,0.28668407310704963,0.7133159268929503,5.552959584921617,5.616771097666572,0.03053672386008165,0.015858207613622177,0.5652454780361758,0.5658640526528005,0.6005725526077645,0.05977915444991564,0.031044268094285784,0.0,0.0,0.8190718229277514,0.864572223621941,0.5087209302325582,0.6224504579180806,0.3603435315646587,-0.0657570698949072,-0.024835414475428627,0.0,0.0,0.4095359114638757,0.4322861118109705,2.242744458619808,High commercial activity; Strong complements; Lower rental stress (proxy)
88be635637fffff,4465,4465,436,1615,908,4884,1.0,0.09762651141961487,0.36162113748320646,4465,0.0623227013115365,,0,0,0,,0.0,206041504,Melbourne CBD - North,0.6161102797283295,8,16870,Melbourne,21640,0.5206246317030053,0.4793753682969947,8.404248432400102,8.493924564476883,0.0931501316879547,0.060457738538347176,0.4218913270637409,0.8978607900309444,0.9082118300076218,0.1823521126470093,0.11835298725351899,0.0,0.0,0.6700489502610262,0.581025338833235,0.3797021943573668,0.987646869034039,0.5449270980045731,-0.20058732391171025,-0.0946823898028152,0.0,0.0,0.3350244751305131,0.2905126694166175,2.242543592228584,High commercial activity; High category diversity; Strong complements
88be63519bfffff,582,582,37,249,79,632,1.0,0.0634648370497427,0.42710120068610635,582,0.03635892894444951,,0,0,0,,0.0,209011197,Greensborough,0.7714055485207781,8,20807,Greensborough,21104,0.3111432706222865,0.6888567293777135,6.368187186350492,6.450470422144176,0.06153229168864486,0.035713540345179394,0.49828473413379076,0.6607870570809019,0.6897157494200564,0.1204565488218986,0.06991336903165957,0.0,0.0,0.8389398700502022,0.8349265337018137,0.44845626072041167,0.7268657627889922,0.41382944965203383,-0.13250220370408847,-0.055930695225327655,0.0,0.0,0.4194699350251011,0.41746326685090684,2.2376517761080295,High commercial activity; Strong complements; Strong market fit
88be63cee3fffff,319,319,5,134,7,304,1.0,0.015625,0.41875,319,0.00908203125,,0,0,0,,0.0,208031188,Highett (East) - Cheltenham,0.7463796477495107,8,24085,Highett,21185,0.3176077265973254,0.6823922734026746,5.768320995793772,5.720311776607412,0.015504186535965254,0.009041037620856148,0.4885416666666667,0.5909401812358233,0.6116436268546882,0.030351231055448635,0.017698872570648196,0.0,0.0,0.81172302414963,0.8270913110940837,0.43968750000000006,0.6500341993594057,0.3669861761128129,-0.0333863541609935,-0.014159098056518557,0.0,0.0,0.405861512074815,0.41354565554704187,2.2285695908765635,High commercial activity; Strong complements; Lower rental stress (proxy)
88be63cd3bfffff,270,270,20,170,12,254,1.0,0.07380073800738007,0.6273062730627307,270,0.027505072098691463,,0,0,0,,0.0,207031165,Burwood (Vic.),0.7112697133647978,8,12336,Burwood (Vic.),20426,0.3526044647967945,0.6473955352032055,5.602118820879701,5.541263545158426,0.07120444629179161,0.027133603725160337,0.7318573185731858,0.5715880276069758,0.5924989169259007,0.13939090558309655,0.053117154783899896,0.0,0.0,0.7735393166994252,0.7846736296378126,0.6586715867158672,0.6287468303676734,0.3554993501555404,-0.15332999614140622,-0.04249372382711992,0.0,0.0,0.3867696583497126,0.3923368148189063,2.226200520439174,Strong complements; High commercial activity; Lower rental stress (proxy)
