area_id,total_poi_count,active_poi_count,competitor_count,complementary_count,commercial_other_count,unique_category_count,mean_data_quality_score,competitor_density_proxy,complementarity_ratio,commercial_activity_proxy,saturation_proxy,recent_refresh_share,station_entrance_count,pt_facility_count,bus_shelter_count,transit_access_raw,transit_access_score,sa2_code_2021,sa2_name_2021,market_fit_score,seifa_irsad_decile,sa2_population,sal_name_2021,sal_code_2021,rent_stress_share,rent_affordability_score,commercial_activity_log,diversity_log,competition_log,saturation_log,n_complementarity,n_activity,n_diversity,n_competition,n_saturation,n_quality,n_transit,n_market_fit,n_rent_affordability,score_complementarity,score_activity,score_diversity,score_competition,score_saturation,score_quality,score_transit_access,score_market_fit,score_rent_affordability,opportunity_score,reasons_top3
88be635633fffff,3678,3678,21,1282,641,3808,1.0,0.0057080728458820335,0.34846425659146507,3678,0.0037190134850718223,,0,1,0,0.6931471805599453,0.07834324766625216,206041505,Melbourne CBD - West,0.667255669391044,8,15648,Melbourne,21640,0.39281632653061227,0.6071836734693877,8.210396255104774,8.245121966478605,0.005691843527541452,0.0037121150527058655,0.39824486467596004,0.8752891412649441,0.8816086430916826,0.014037813399280365,0.009155202207228146,0.0,1.0,0.7256719706548818,0.7359349748504195,0.35842037820836403,0.8752891412649441,0.5289651858550095,-0.012634032059352329,-0.005493121324336887,0.0,0.6,0.435403182392929,0.2943739899401678,3.074324724277725,High commercial activity; Strong transit access; High category diversity
88be635615fffff,2192,2192,8,898,227,2257,1.0,0.00364797081623347,0.40948472412220704,2192,0.0021541824929422453,,0,0,0,,0.0,206051512,South Melbourne,0.7653505237711522,9,11693,South Melbourne,22310,0.2680614579928081,0.7319385420071919,7.693025748417888,7.722234744709607,0.003641333108573472,0.002151865568624367,0.4679825418539509,0.8150478505982258,0.8256989917914452,0.008980632453340688,0.005307153502466905,0.0,0.0,0.8323547454210848,0.8871437030351459,0.4211842876685558,0.8150478505982258,0.4954193950748671,-0.00808256920800662,-0.003184292101480143,0.0,0.0,0.49941284725265084,0.35485748121405836,2.574655000498871,High commercial activity; Strong market fit; High category diversity
88be63cdbdfffff,944,944,3,463,45,996,1.0,0.0031746031746031746,0.48994708994708996,944,0.0016192155874695559,,0,0,0,,0.0,207011152,Hawthorn East,0.8522792678715321,10,15684,Hawthorn East,21153,0.2630402384500745,0.7369597615499255,6.851184927493743,6.904750769961838,0.0031695747612790503,0.001617906071312275,0.5599395313681028,0.7170260713646985,0.7382896192367808,0.007817133208003474,0.003990247345477314,0.0,0.0,0.9268938492932883,0.8932296556708377,0.5039455782312926,0.7170260713646985,0.44297377154206846,-0.007035419887203127,-0.0023941484072863882,0.0,0.0,0.5561363095759729,0.3572918622683351,2.567944024687878,High commercial activity; Strong market fit; Strong complements
88be635637fffff,4465,4465,7,2114,546,4884,1.0,0.001567398119122257,0.47335423197492166,4465,0.0008254635862462043,,0,0,0,,0.0,206041504,Melbourne CBD - North,0.6161102797283295,8,16870,Melbourne,21640,0.5206246317030053,0.4793753682969947,8.404248432400102,8.493924564476883,0.0015661710327449234,0.0008251230785516792,0.5409762651141962,0.8978607900309444,0.9082118300076218,0.0038626530407324766,0.002035003905518707,0.0,0.0,0.6700489502610262,0.581025338833235,0.4868786386027766,0.8978607900309444,0.5449270980045731,-0.003476387736659229,-0.0012210023433112242,0.0,0.0,0.4020293701566157,0.23241013553329404,2.5594086422482336,High commercial activity; High category diversity; Strong complements
88be6356edfffff,1315,1315,6,643,131,1438,1.0,0.004559270516717325,0.4886018237082067,1315,0.002331602627470182,,0,0,0,,0.0,206041118,Docklands,0.7623690572119257,9,15493,Docklands,20766,0.2980446375666601,0.7019553624333399,7.182352111885263,7.271703706887368,0.0045489085263690845,0.002328888659841349,0.5584020842379505,0.7555863262620307,0.7775260164807127,0.011218988848617745,0.005743746165255927,0.0,0.0,0.8291122600999035,0.8508026888251666,0.5025618758141555,0.7555863262620307,0.4665156098884276,-0.010097089963755971,-0.003446247699153556,0.0,0.0,0.4974673560599421,0.3403210755300667,2.548908905891713,High commercial activity; Strong complements; Strong market fit
88be635441fffff,1160,1160,2,588,48,1332,1.0,0.0017226528854435831,0.5064599483204134,1160,0.0008501981941078149,,0,0,0,,0.0,206071142,Fitzroy,0.7072464602279267,8,10431,Fitzroy (Vic.),20924,0.24170085788884743,0.7582991421111526,7.057036981697891,7.195187320178709,0.0017211708207729272,0.0008498369803442103,0.5788113695090439,0.7409949549237262,0.76934451132715,0.004244929554613555,0.0020959558870784576,0.0,0.0,0.7691638394030822,0.9190939817106286,0.5209302325581395,0.7409949549237262,0.46160670679628996,-0.0038204365991522,-0.0012575735322470744,0.0,0.0,0.4614983036418493,0.36763759268425145,2.5475897804728573,High commercial activity; Strong complements; High category diversity
88be635417fffff,772,772,1,393,25,847,1.0,0.00129366106080207,0.5084087968952135,772,0.000635952397289504,,0,0,0,,0.0,206031116,Moonee Ponds,0.7976113733164498,9,16224,Moonee Ponds,21742,0.24074074074074073,0.7592592592592593,6.650279048587422,6.742880635791903,0.0012928250023051542,0.000635750265256722,0.5810386250231011,0.6936331077314375,0.7209816752278491,0.00318849877943202,0.0015679530804093883,0.0,0.0,0.8674399389060681,0.920257688542876,0.522934762520791,0.6936331077314375,0.43258900513670945,-0.002869648901488818,-0.000940771848245633,0.0,0.0,0.5204639633436409,0.3681030754171504,2.5339134933999947,High commercial activity; Strong complements; Strong market fit
88be635405fffff,836,836,4,396,39,965,1.0,0.0047789725209080045,0.4731182795698925,836,0.002517953263704217,,0,0,0,,0.0,206011496,Brunswick - South,0.8009496949464716,10,12983,Brunswick (Vic.),20361,0.2535211267605634,0.7464788732394366,6.729824070489475,6.873163834212518,0.004767589483472734,0.0025147885307050966,0.5407066052227343,0.7028951254219669,0.7349121900515488,0.011758322450278268,0.0062022316604225195,0.0,0.0,0.8710705209259235,0.9047672636927898,0.48663594470046084,0.7028951254219669,0.4409473140309293,-0.010582490205250442,-0.0037213389962535114,0.0,0.0,0.522642312555554,0.36190690547711596,2.500723772984523,High commercial activity; Strong market fit; Strong complements
88be63cc87fffff,691,691,4,351,25,723,1.0,0.005780346820809248,0.5072254335260116,691,0.0028484078986935747,,0,0,0,,0.0,208021179,Elsternwick,0.8331011856797512,10,11904,Elsternwick,20864,0.2798165137614679,0.7201834862385321,6.539585955617669,6.584791392385716,0.005763704716750081,0.00284435887194577,0.5796862097440132,0.6807442887860147,0.7040780024946434,0.014215044899036095,0.007015052134120974,0.0,0.0,0.9060367815516355,0.8728960263444285,0.5217175887696119,0.6807442887860147,0.422446801496786,-0.012793540409132486,-0.004209031280472584,0.0,0.0,0.5436220689309813,0.3491584105377714,2.50068658683156,High commercial activity; Strong market fit; Strong complements
88be63544dfffff,1261,1261,8,602,75,1402,1.0,0.006339144215530904,0.47702060221870046,1261,0.0033152418242871603,,0,0,0,,0.0,206071141,Collingwood,0.6700759755957176,7,9179,Collingwood (Vic.),20616,0.23492723492723494,0.7650727650727651,7.140453043101158,7.246368080102461,0.006319136351478491,0.0033097585257419867,0.5451664025356576,0.7507077064940592,0.7748170077307478,0.015584907862880174,0.008162868911667375,0.0,0.0,0.7287391864992425,0.9273039291478136,0.4906497622820919,0.7507077064940592,0.46489020463844866,-0.014026417076592157,-0.004897721347000425,0.0,0.0,0.4372435118995455,0.3709215716591254,2.495488618549678,High commercial activity; Strong complements; High category diversity
88be63c327fffff,607,607,1,419,7,686,1.0,0.001644736842105263,0.6891447368421053,607,0.0005112751038781162,,0,0,0,,0.0,212021456,Narre Warren - South West,0.5809888338897202,3,14758,Narre Warren,21893,0.33627278071722516,0.6637272192827748,6.410174881966167,6.532334292222349,0.0016433857437300164,0.000511144447294602,0.7875939849624061,0.6656759963291153,0.6984690335693114,0.004053087949781407,0.0012606373201371644,0.0,0.0,0.6318527235624772,0.8044683936236212,0.7088345864661655,0.6656759963291153,0.41908142014158684,-0.003647779154803266,-0.0007563823920822986,0.0,0.0,0.37911163413748633,0.32178735744944853,2.4900868329769175,Strong complements; High commercial activity; High category diversity
88be63c8e1fffff,585,585,0,332,12,635,1.0,0.0,0.5665529010238908,585,0.0,,0,0,0,,0.0,211011260,Wantirna South,0.7506561528721077,8,17942,Wantirna South,22686,0.2962406015037594,0.7037593984962406,6.373319789577012,6.455198563340122,0.0,0.0,0.6474890297415894,0.6613846841950289,0.6902213053306968,0.0,0.0,0.0,0.0,0.8163739249095484,0.8529892648030648,0.5827401267674305,0.6613846841950289,0.41413278319841806,-0.0,-0.0,0.0,0.0,0.489824354945729,0.34119570592122594,2.4892776550278324,High commercial activity; Strong complements; Strong market fit
88be63526dfffff,696,696,0,417,21,760,1.0,0.0,0.5982783357245337,696,0.0,,0,0,0,,0.0,211031266,Ringwood,0.6864682859445147,7,18715,Ringwood (Vic.),22174,0.34781097984711606,0.6521890201528839,6.546785410760524,6.634633357861686,0.0,0.0,0.683746669399467,0.6815825748195191,0.7094073484680492,0.0,0.0,0.0,0.0,0.7465665961415676,0.7904835573088427,0.6153720024595204,0.6815825748195191,0.4256444090808295,-0.0,-0.0,0.0,0.0,0.44793995768494055,0.3161934229235371,2.486732366968347,High commercial activity; Strong complements; Strong market fit
88be63cccdfffff,511,511,0,284,20,550,1.0,0.0,0.5546875,511,0.0,,0,0,0,,0.0,208021174,Bentleigh - McKinnon,0.8229480833429261,9,24896,Bentleigh,20214,0.3260950954698615,0.6739049045301385,6.238324625039508,6.311734809152915,0.0,0.0,0.6339285714285714,0.6456661945625557,0.6748814612172882,0.0,0.0,0.0,0.0,0.894994804511937,0.8168042235608071,0.5705357142857143,0.6456661945625557,0.4049288767303729,-0.0,-0.0,0.0,0.0,0.5369968827071622,0.32672168942432284,2.484849357710128,High commercial activity; Strong complements; Strong market fit
88be63519bfffff,582,582,0,324,11,632,1.0,0.0,0.5557461406518011,582,0.0,,0,0,0,,0.0,209011197,Greensborough,0.7714055485207781,8,20807,Greensborough,21104,0.3111432706222865,0.6888567293777135,6.368187186350492,6.450470422144176,0.0,0.0,0.6351384464592011,0.6607870570809019,0.6897157494200564,0.0,0.0,0.0,0.0,0.8389398700502022,0.8349265337018137,0.571624601813281,0.6607870570809019,0.41382944965203383,-0.0,-0.0,0.0,0.0,0.5033639220301213,0.3339706134807255,2.4835756440570638,High commercial activity; Strong complements; Strong market fit
88be635253fffff,394,394,0,256,7,433,1.0,0.0,0.6481012658227848,394,0.0,,0,0,0,,0.0,211041269,Forest Hill,0.7144698975480603,7,10780,Forest Hill (Vic.),20937,0.29914529914529914,0.7008547008547008,5.978885764901122,6.073044534100405,0.0,0.0,0.7406871609403255,0.6154578011929328,0.6493595331774418,0.0,0.0,0.0,0.0,0.777019667739149,0.8494686355780393,0.666618444846293,0.6154578011929328,0.38961571990646504,-0.0,-0.0,0.0,0.0,0.4662118006434894,0.33978745423121576,2.477691220820396,Strong complements; High commercial activity; Strong market fit
88be634689fffff,404,404,0,256,4,439,1.0,0.0,0.6320987654320988,404,0.0,,0,0,0,,0.0,213011340,Taylors Lakes,0.7306032001841831,7,16910,Taylors Lakes,22474,0.3053571428571429,0.6946428571428571,6.003887067106539,6.0867747269123065,0.0,0.0,0.7223985890652557,0.6183688884963969,0.6508276323400134,0.0,0.0,0.0,0.0,0.7945653942937264,0.8419395908332601,0.6501587301587302,0.6183688884963969,0.390496579404008,-0.0,-0.0,0.0,0.0,0.47673923657623585,0.33677583633330405,2.4725392709686753,Strong complements; High commercial activity; Strong market fit
88be63563bfffff,1933,1933,6,641,167,2015,1.0,0.0031023784901758012,0.3314374353671148,1933,0.0020741341198538318,,0,0,0,,0.0,206041508,Southbank (West) - South Wharf,0.773201335328652,10,6463,Southbank,22315,0.2877176015473888,0.7122823984526112,7.56734567601324,7.60887062919126,0.00309757604413418,0.0020719860733917463,0.37878564041955975,0.8004139863270939,0.8135775478075058,0.007639562522622419,0.005110146426801811,0.0,0.0,0.8408928727919176,0.8633195388743388,0.3409070763776038,0.8004139863270939,0.4881465286845035,-0.006875606270360177,-0.0030660878560810866,0.0,0.0,0.5045357236751505,0.3453278155497355,2.469389436487646,High commercial activity; Strong market fit; High category diversity
88be63546dfffff,475,475,0,236,17,540,1.0,0.0,0.4957983193277311,475,0.0,,0,0,0,,0.0,206021500,Northcote - West,0.8350178427535397,10,10299,Northcote,21971,0.24413710162357186,0.7558628983764282,6.16541785423142,6.293419278846481,0.0,0.0,0.5666266506602641,0.6371771177499884,0.6729230754121288,0.0,0.0,0.0,0.0,0.9081212364009664,0.9161411405029602,0.5099639855942377,0.6371771177499884,0.40375384524727725,-0.0,-0.0,0.0,0.0,0.5448727418405799,0.3664564562011841,2.4622241466332677,High commercial activity; Strong market fit; Strong complements
88be63cc33fffff,601,601,0,313,20,661,1.0,0.0,0.5199335548172758,601,0.0,,0,0,0,,0.0,208021176,Carnegie,0.7734085414987912,9,18534,Carnegie,20498,0.2962856320184279,0.703714367981572,6.400257445308821,6.495265555937008,0.0,0.0,0.5942097769340294,0.6645212355211021,0.6945054635420266,0.0,0.0,0.0,0.0,0.8411182192621155,0.8529346857158329,0.5347887992406265,0.6645212355211021,0.41670327812521596,-0.0,-0.0,0.0,0.0,0.5046709315572693,0.34117387428633317,2.461858118730547,High commercial activity; Strong complements; Strong market fit
88be63a853fffff,1410,1410,0,625,64,1533,1.0,0.0,0.44294826364280654,1410,0.0,,0,0,0,,0.0,203021039,Geelong,0.6650051801542534,6,13504,Geelong,20973,0.3112724167378309,0.6887275832621691,7.252053951852814,7.335633981927201,0.0,0.0,0.5062265870203503,0.7637022291734263,0.7843617532059534,0.0,0.0,0.0,0.0,0.7232244576035654,0.8347700025771342,0.45560392831831525,0.7637022291734263,0.470617051923572,-0.0,-0.0,0.0,0.0,0.4339346745621392,0.3339080010308537,2.4577658850083064,High commercial activity; High category diversity; Strong complements
88be63542bfffff,543,543,0,279,10,621,1.0,0.0,0.5128676470588235,543,0.0,,0,0,0,,0.0,206011495,Brunswick - North,0.7766029699551054,9,12890,Brunswick (Vic.),20361,0.26152073732718895,0.738479262672811,6.298949246855942,6.432940092739179,0.0,0.0,0.5861344537815125,0.6527251695470225,0.6878413211238441,0.0,0.0,0.0,0.0,0.8445923106776669,0.8950713620103155,0.5275210084033612,0.6527251695470225,0.41270479267430643,-0.0,-0.0,0.0,0.0,0.5067553864066001,0.3580285448041262,2.4577349018354164,High commercial activity; Strong complements; Strong market fit
88be63ceb3fffff,389,389,0,207,12,419,1.0,0.0,0.5307692307692308,389,0.0,,0,0,0,,0.0,208011172,Hampton,0.8483193277310924,10,18200,Hampton (Vic.),21131,0.28788732394366195,0.7121126760563381,5.966146739123692,6.040254711277414,0.0,0.0,0.6065934065934065,0.6139745018073854,0.6458534854411292,0.0,0.0,0.0,0.0,0.9225872278628391,0.8631138274020275,0.5459340659340659,0.6139745018073854,0.3875120912646775,-0.0,-0.0,0.0,0.0,0.5535523367177034,0.345245530960811,2.4462185266846435,High commercial activity; Strong market fit; Strong complements
